order_id,fecha_id,producto_key,provincia_key,canal_segmento_key,cantidad,precio_unitario,ventas,costo,ganancia
3167,2023-12-29,20,4,6,3,3600.0,15120.0,12143.32,2976.68
3168,2023-12-29,19,3,3,5,5200.0,36400.0,27430.49,8969.51
3169,2023-12-29,14,2,5,1,19500.0,27300.0,17134.26,10165.74
3170,2023-12-29,18,4,1,4,3900.0,21840.0,15210.88,6629.12
3171,2023-12-29,7,10,2,1,12300.0,17220.0,12814.37,4405.63
3172,2023-12-29,7,1,1,3,16800.0,70560.0,52463.79,18096.21
3173,2023-12-29,16,9,4,5,3900.0,27300.0,17035.67,10264.33
3174,2023-12-30,11,10,3,3,12800.0,53760.0,43612.87,10147.13
3175,2023-12-30,5,9,1,4,26500.0,148400.0,97421.03,50978.97
3176,2023-12-30,8,6,1,3,9400.0,39480.0,25765.18,13714.82
3177,2023-12-30,12,6,2,4,14500.0,81200.0,59275.03,21924.97
3178,2023-12-30,18,6,1,3,4900.0,20580.0,17156.73,3423.27
3179,2023-12-30,11,1,3,2,18200.0,50960.0,34066.1,16893.9
3180,2023-12-31,15,2,1,4,19400.0,108640.0,84371.8,24268.2
3181,2023-12-31,17,8,1,4,4800.0,26880.0,17094.23,9785.77
3182,2023-12-31,5,2,1,4,27100.0,151760.0,102793.49,48966.51
3183,2023-12-31,6,9,4,3,14900.0,62580.0,39328.31,23251.69
3184,2024-01-01,2,6,1,5,25800.0,129000.0,101136.93,27863.07
3185,2024-01-01,12,1,1,5,12900.0,64500.0,39449.69,25050.31
3186,2024-01-01,11,9,1,4,12500.0,50000.0,35940.67,14059.33
3187,2024-01-01,6,10,5,1,11300.0,11300.0,8251.47,3048.53
3188,2024-01-02,3,7,1,2,19700.0,39400.0,32719.57,6680.43
3189,2024-01-02,7,3,2,1,12300.0,12300.0,7874.81,4425.19
3190,2024-01-02,3,2,5,4,28300.0,113200.0,71401.36,41798.64
3191,2024-01-02,11,4,2,2,15800.0,31600.0,23309.3,8290.7
3192,2024-01-02,18,2,2,3,4700.0,14100.0,10181.14,3918.86
3193,2024-01-02,7,3,4,1,11600.0,11600.0,9117.68,2482.32
3194,2024-01-02,5,10,1,2,33500.0,67000.0,54288.94,12711.06
3195,2024-01-02,19,5,1,5,4800.0,24000.0,15423.04,8576.96
3196,2024-01-02,16,1,1,5,3900.0,19500.0,15676.49,3823.51
3197,2024-01-03,10,9,2,1,10700.0,10700.0,7404.44,3295.56
3198,2024-01-03,18,4,1,1,4500.0,4500.0,3411.94,1088.06
3199,2024-01-03,15,1,1,2,13700.0,27400.0,19506.12,7893.88
3200,2024-01-03,8,1,5,3,14500.0,43500.0,31719.8,11780.2
3201,2024-01-03,2,5,4,4,22200.0,88800.0,68533.5,20266.5
3202,2024-01-03,1,6,3,5,28800.0,144000.0,105696.22,38303.78
3203,2024-01-03,8,9,2,1,13500.0,13500.0,8340.66,5159.34
3204,2024-01-03,20,9,2,5,3500.0,17500.0,12297.71,5202.29
3205,2024-01-04,6,6,1,2,11400.0,22800.0,17544.47,5255.53
3206,2024-01-04,2,2,4,5,18900.0,94500.0,76353.22,18146.78
3207,2024-01-04,10,10,1,2,12500.0,25000.0,14963.98,10036.02
3208,2024-01-04,18,6,1,2,5500.0,11000.0,8736.79,2263.21
3209,2024-01-04,7,1,1,2,12900.0,25800.0,16916.66,8883.34
3210,2024-01-05,6,2,1,4,16100.0,64400.0,37983.25,26416.75
3211,2024-01-05,1,10,5,3,17500.0,52500.0,42169.68,10330.32
3212,2024-01-05,17,10,1,5,2900.0,14500.0,8431.26,6068.74
3213,2024-01-05,8,2,1,1,12400.0,12400.0,8146.33,4253.67
3214,2024-01-06,11,8,4,3,16900.0,50700.0,37501.59,13198.41
3215,2024-01-06,7,10,2,2,8700.0,17400.0,13678.85,3721.15
3216,2024-01-07,11,2,4,1,14400.0,14400.0,8862.53,5537.47
3217,2024-01-07,17,1,4,4,2800.0,11200.0,7508.54,3691.46
3218,2024-01-07,1,1,1,3,25000.0,75000.0,57903.77,17096.23
3219,2024-01-07,14,1,1,3,18400.0,55200.0,37416.48,17783.52
3220,2024-01-07,20,9,1,2,3100.0,6200.0,4137.51,2062.49
3221,2024-01-07,14,2,4,5,15200.0,76000.0,52907.16,23092.84
3222,2024-01-07,4,1,1,3,34800.0,104400.0,61159.16,43240.84
3223,2024-01-07,9,8,2,1,10200.0,10200.0,7455.29,2744.71
3224,2024-01-07,7,2,1,1,10000.0,10000.0,6760.41,3239.59
3225,2024-01-08,5,1,4,5,28900.0,144500.0,94689.45,49810.55
3226,2024-01-08,8,9,4,4,11600.0,46400.0,29822.42,16577.58
3227,2024-01-08,7,9,4,5,10300.0,51500.0,31588.94,19911.06
3228,2024-01-08,18,1,5,3,5500.0,16500.0,10775.81,5724.19
3229,2024-01-08,14,1,4,3,12600.0,37800.0,25807.96,11992.04
3230,2024-01-08,13,1,1,5,16500.0,82500.0,68623.82,13876.18
3231,2024-01-08,3,4,1,2,33500.0,67000.0,39866.13,27133.87
3232,2024-01-09,8,1,1,4,11500.0,46000.0,37683.68,8316.32
3233,2024-01-09,15,9,1,3,16300.0,48900.0,29703.13,19196.87
3234,2024-01-09,11,1,3,5,11100.0,55500.0,35172.07,20327.93
3235,2024-01-09,14,10,1,3,20000.0,60000.0,38897.4,21102.6
3236,2024-01-09,14,6,1,2,18400.0,36800.0,29458.12,7341.88
3237,2024-01-09,16,5,1,4,4200.0,16800.0,12174.72,4625.28
3238,2024-01-09,8,10,4,1,16600.0,16600.0,11314.03,5285.97
3239,2024-01-09,14,1,6,4,15200.0,60800.0,48892.12,11907.88
3240,2024-01-10,4,2,4,5,28900.0,144500.0,87885.23,56614.77
3241,2024-01-10,2,1,1,2,28600.0,57200.0,48262.0,8938.0
3242,2024-01-10,2,2,1,5,21900.0,109500.0,81835.02,27664.98
3243,2024-01-10,5,1,4,1,29000.0,29000.0,22833.6,6166.4
3244,2024-01-10,9,1,4,4,14200.0,56800.0,47566.02,9233.98
3245,2024-01-10,13,4,4,1,18600.0,18600.0,13644.28,4955.72
3246,2024-01-10,1,10,4,2,17700.0,35400.0,23929.95,11470.05
3247,2024-01-11,2,7,1,1,20900.0,20900.0,16220.47,4679.53
3248,2024-01-11,18,6,1,2,5500.0,11000.0,8265.84,2734.16
3249,2024-01-11,16,2,1,1,4600.0,4600.0,3219.74,1380.26
3250,2024-01-11,5,1,4,1,21100.0,21100.0,13416.99,7683.01
3251,2024-01-11,14,3,6,4,16600.0,66400.0,54088.47,12311.53
3252,2024-01-11,15,1,1,2,12000.0,24000.0,17380.34,6619.66
3253,2024-01-12,15,2,6,3,16500.0,49500.0,38133.93,11366.07
3254,2024-01-12,17,5,1,5,5600.0,28000.0,17898.48,10101.52
3255,2024-01-12,20,1,4,1,3000.0,3000.0,2180.94,819.06
3256,2024-01-12,15,1,2,3,13600.0,40800.0,28935.34,11864.66
3257,2024-01-12,4,1,1,4,27900.0,111600.0,73085.73,38514.27
3258,2024-01-12,13,10,4,2,19500.0,39000.0,26438.66,12561.34
3259,2024-01-12,6,9,4,3,8500.0,25500.0,15008.77,10491.23
3260,2024-01-13,6,10,1,2,11400.0,22800.0,13844.26,8955.74
3261,2024-01-13,14,1,2,3,12400.0,37200.0,28533.04,8666.96
3262,2024-01-13,1,6,1,1,33400.0,33400.0,25454.22,7945.78
3263,2024-01-13,4,1,5,4,20700.0,82800.0,58180.38,24619.62
3264,2024-01-14,1,1,6,1,28800.0,28800.0,18789.62,10010.38
3265,2024-01-14,19,8,1,3,5000.0,15000.0,11512.86,3487.14
3266,2024-01-15,14,4,1,5,15800.0,79000.0,50051.25,28948.75
3267,2024-01-15,18,2,2,5,5400.0,27000.0,20025.0,6975.0
3268,2024-01-15,19,9,5,1,3900.0,3900.0,3113.79,786.21
3269,2024-01-15,17,3,2,4,3200.0,12800.0,10160.02,2639.98
3270,2024-01-15,2,10,1,4,17600.0,70400.0,53607.34,16792.66
3271,2024-01-15,14,2,1,2,13400.0,26800.0,17053.01,9746.99
3272,2024-01-15,8,2,2,4,8900.0,35600.0,21628.21,13971.79
3273,2024-01-15,12,5,5,1,18900.0,18900.0,13463.7,5436.3
3274,2024-01-15,4,2,4,4,34200.0,136800.0,89575.7,47224.3
3275,2024-01-15,1,9,5,1,34900.0,34900.0,23891.87,11008.13
3276,2024-01-15,14,4,3,5,13900.0,69500.0,51624.76,17875.24
3277,2024-01-16,5,9,2,3,29200.0,87600.0,56017.38,31582.62
3278,2024-01-16,5,9,3,2,17600.0,35200.0,26326.64,8873.36
3279,2024-01-16,8,1,2,3,8900.0,26700.0,16967.98,9732.02
3280,2024-01-16,7,10,4,2,8900.0,17800.0,11537.49,6262.51
3281,2024-01-16,3,1,5,3,18500.0,55500.0,35170.17,20329.83
3282,2024-01-16,8,2,4,4,15900.0,63600.0,47861.79,15738.21
3283,2024-01-17,15,2,3,4,11800.0,47200.0,38888.97,8311.03
3284,2024-01-17,10,4,4,2,15600.0,31200.0,19897.81,11302.19
3285,2024-01-17,13,9,1,3,13400.0,40200.0,31623.01,8576.99
3286,2024-01-17,8,2,4,3,13700.0,41100.0,27283.61,13816.39
3287,2024-01-17,5,2,5,4,31800.0,127200.0,82605.5,44594.5
3288,2024-01-17,5,10,4,2,25500.0,51000.0,33031.98,17968.02
3289,2024-01-17,13,1,3,2,20900.0,41800.0,27416.22,14383.78
3290,2024-01-17,10,1,4,3,15100.0,45300.0,29812.96,15487.04
3291,2024-01-17,10,6,2,4,10800.0,43200.0,30489.59,12710.41
3292,2024-01-18,2,2,1,1,19100.0,19100.0,11680.88,7419.12
3293,2024-01-18,2,1,1,3,21000.0,63000.0,40050.4,22949.6
3294,2024-01-18,1,9,1,4,34600.0,138400.0,114432.94,23967.06
3295,2024-01-18,2,1,4,5,21500.0,107500.0,83308.45,24191.55
3296,2024-01-18,14,1,1,1,17100.0,17100.0,14280.77,2819.23
3297,2024-01-19,19,1,2,1,3100.0,3100.0,2587.88,512.12
3298,2024-01-19,20,6,1,1,5500.0,5500.0,3441.46,2058.54
3299,2024-01-19,20,9,1,4,3400.0,13600.0,10224.88,3375.12
3300,2024-01-19,4,1,1,5,19800.0,99000.0,69999.92,29000.08
3301,2024-01-19,17,2,4,4,4700.0,18800.0,15866.59,2933.41
3302,2024-01-20,5,10,1,5,33900.0,169500.0,120665.4,48834.6
3303,2024-01-20,4,6,1,3,29300.0,87900.0,72291.36,15608.64
3304,2024-01-20,4,2,3,4,34900.0,139600.0,98152.75,41447.25
3305,2024-01-20,1,5,1,2,17600.0,35200.0,29334.77,5865.23
3306,2024-01-20,2,7,4,4,22500.0,90000.0,68495.69,21504.31
3307,2024-01-20,18,1,1,2,5500.0,11000.0,8590.48,2409.52
3308,2024-01-21,9,8,1,2,16100.0,32200.0,26257.54,5942.46
3309,2024-01-21,18,3,4,1,3100.0,3100.0,2536.13,563.87
3310,2024-01-21,13,4,5,5,17600.0,88000.0,66245.01,21754.99
3311,2024-01-21,12,1,2,1,19200.0,19200.0,14653.46,4546.54
3312,2024-01-21,13,2,4,2,15500.0,31000.0,20067.7,10932.3
3313,2024-01-21,5,7,4,2,23100.0,46200.0,35914.03,10285.97
3314,2024-01-22,12,2,4,2,18400.0,36800.0,21453.07,15346.93
3315,2024-01-22,16,4,1,2,5500.0,11000.0,7552.89,3447.11
3316,2024-01-22,9,2,5,3,15900.0,47700.0,30400.89,17299.11
3317,2024-01-22,15,1,2,3,19400.0,58200.0,41189.63,17010.37
3318,2024-01-22,13,2,4,3,20600.0,61800.0,39141.15,22658.85
3319,2024-01-22,6,2,1,1,9700.0,9700.0,5649.12,4050.88
3320,2024-01-22,2,4,4,2,20900.0,41800.0,32787.29,9012.71
3321,2024-01-22,11,4,5,4,19000.0,76000.0,58338.36,17661.64
3322,2024-01-22,12,1,1,3,12200.0,36600.0,22052.78,14547.22
3323,2024-01-22,2,8,2,3,32700.0,98100.0,66361.29,31738.71
3324,2024-01-23,13,1,4,4,16100.0,64400.0,50377.06,14022.94
3325,2024-01-23,16,2,3,3,4200.0,12600.0,8905.19,3694.81
3326,2024-01-23,5,2,4,1,18100.0,18100.0,12978.96,5121.04
3327,2024-01-24,18,10,4,2,3600.0,7200.0,4578.44,2621.56
3328,2024-01-24,3,9,1,3,31500.0,94500.0,76564.19,17935.81
3329,2024-01-24,5,7,1,5,19000.0,95000.0,65357.05,29642.95
3330,2024-01-24,2,2,2,1,20000.0,20000.0,12135.69,7864.31
3331,2024-01-24,12,1,1,3,19700.0,59100.0,39079.54,20020.46
3332,2024-01-24,14,2,5,3,18500.0,55500.0,38711.6,16788.4
3333,2024-01-24,11,4,1,5,17300.0,86500.0,56565.19,29934.81
3334,2024-01-24,18,10,4,5,5400.0,27000.0,19638.64,7361.36
3335,2024-01-25,20,1,3,3,3800.0,11400.0,8205.08,3194.92
3336,2024-01-25,13,8,4,2,13800.0,27600.0,19088.67,8511.33
3337,2024-01-25,2,8,1,4,34900.0,139600.0,111100.48,28499.52
3338,2024-01-25,7,4,5,1,11000.0,11000.0,8401.81,2598.19
3339,2024-01-25,5,6,4,4,18400.0,73600.0,45066.62,28533.38
3340,2024-01-25,10,5,1,2,12700.0,25400.0,15347.27,10052.73
3341,2024-01-25,17,4,2,5,3300.0,16500.0,13456.85,3043.15
3342,2024-01-26,13,1,5,1,12800.0,12800.0,8428.13,4371.87
3343,2024-01-26,1,5,1,4,19400.0,77600.0,51929.5,25670.5
3344,2024-01-26,12,5,4,5,18300.0,91500.0,71066.4,20433.6
3345,2024-01-26,4,2,1,2,19300.0,38600.0,29540.73,9059.27
3346,2024-01-26,13,2,1,2,17100.0,34200.0,27983.05,6216.95
3347,2024-01-26,20,10,5,1,2900.0,2900.0,2327.74,572.26
3348,2024-01-27,9,1,3,5,13700.0,68500.0,51414.78,17085.22
3349,2024-01-27,2,1,1,5,29800.0,149000.0,122949.25,26050.75
3350,2024-01-27,6,1,4,3,11800.0,35400.0,21811.98,13588.02
3351,2024-01-27,20,2,5,5,3300.0,16500.0,12439.89,4060.11
3352,2024-01-27,16,1,4,3,5000.0,15000.0,12038.21,2961.79
3353,2024-01-28,8,2,4,5,13000.0,65000.0,46806.4,18193.6
3354,2024-01-28,13,4,4,5,20600.0,103000.0,65337.29,37662.71
3355,2024-01-28,6,1,1,1,16600.0,16600.0,10837.18,5762.82
3356,2024-01-28,13,6,1,4,11500.0,46000.0,30526.78,15473.22
3357,2024-01-28,8,10,4,2,16600.0,33200.0,27841.95,5358.05
3358,2024-01-29,15,2,1,1,16900.0,16900.0,10919.04,5980.96
3359,2024-01-29,15,9,1,5,14100.0,70500.0,43277.23,27222.77
3360,2024-01-29,4,7,1,5,31000.0,155000.0,108757.3,46242.7
3361,2024-01-30,11,1,4,2,15300.0,30600.0,19272.95,11327.05
3362,2024-01-30,3,2,2,3,18300.0,54900.0,38858.14,16041.86
3363,2024-01-30,4,2,1,1,24600.0,24600.0,20063.33,4536.67
3364,2024-01-30,1,1,4,2,30200.0,60400.0,47838.96,12561.04
3365,2024-01-30,18,6,4,1,5600.0,5600.0,4649.06,950.94
3366,2024-01-30,13,7,5,1,12900.0,12900.0,9195.49,3704.51
3367,2024-01-30,8,1,4,3,8800.0,26400.0,17871.27,8528.73
3368,2024-01-30,18,3,4,1,4900.0,4900.0,3502.77,1397.23
3369,2024-01-30,6,8,1,2,15900.0,31800.0,23182.18,8617.82
3370,2024-01-30,6,2,1,5,14600.0,73000.0,44905.14,28094.86
3371,2024-01-30,8,2,4,5,9600.0,48000.0,37081.83,10918.17
3372,2024-01-31,17,2,1,3,4100.0,12300.0,10301.02,1998.98
3373,2024-01-31,11,2,4,3,15400.0,46200.0,37311.74,8888.26
3374,2024-01-31,5,5,1,1,28200.0,28200.0,21841.03,6358.97
3375,2024-01-31,15,4,3,3,16800.0,50400.0,34446.6,15953.4
3376,2024-01-31,18,1,3,1,5200.0,5200.0,3795.43,1404.57
3377,2024-01-31,13,1,5,5,20700.0,103500.0,73591.15,29908.85
3378,2024-02-01,18,9,4,4,5200.0,20800.0,16123.27,4676.73
3379,2024-02-01,19,1,1,1,5300.0,5300.0,3377.03,1922.97
3380,2024-02-01,16,2,4,5,4600.0,23000.0,15825.41,7174.59
3381,2024-02-01,20,1,1,1,4100.0,4100.0,3329.81,770.19
3382,2024-02-01,7,1,1,4,10000.0,40000.0,30519.48,9480.52
3383,2024-02-01,16,6,1,1,3700.0,3700.0,2956.83,743.17
3384,2024-02-01,12,9,2,4,18400.0,73600.0,52409.5,21190.5
3385,2024-02-02,16,2,2,5,3500.0,17500.0,10766.58,6733.42
3386,2024-02-02,18,1,1,3,3300.0,9900.0,7700.5,2199.5
3387,2024-02-02,15,9,4,2,11600.0,23200.0,14896.28,8303.72
3388,2024-02-02,14,9,4,1,21000.0,21000.0,15053.12,5946.88
3389,2024-02-02,12,10,5,2,20800.0,41600.0,29155.26,12444.74
3390,2024-02-03,8,2,4,5,15900.0,79500.0,53692.53,25807.47
3391,2024-02-03,9,1,4,1,9200.0,9200.0,6805.79,2394.21
3392,2024-02-03,2,1,1,3,29600.0,88800.0,61331.7,27468.3
3393,2024-02-03,6,2,2,1,15600.0,15600.0,11037.32,4562.68
3394,2024-02-03,4,1,1,5,20500.0,102500.0,74524.81,27975.19
3395,2024-02-04,9,4,4,1,10800.0,10800.0,6815.58,3984.42
3396,2024-02-04,17,6,4,1,5400.0,5400.0,4323.98,1076.02
3397,2024-02-04,13,1,1,3,19400.0,58200.0,43832.02,14367.98
3398,2024-02-04,3,2,1,2,24400.0,48800.0,39312.88,9487.12
3399,2024-02-04,11,2,1,3,14700.0,44100.0,29544.47,14555.53
3400,2024-02-04,14,1,1,4,16100.0,64400.0,54410.78,9989.22
3401,2024-02-04,4,4,1,3,23600.0,70800.0,55278.37,15521.63
3402,2024-02-04,11,2,2,4,19800.0,79200.0,63299.32,15900.68
3403,2024-02-05,7,10,1,3,11400.0,34200.0,23731.55,10468.45
3404,2024-02-05,10,2,3,5,9800.0,49000.0,30435.1,18564.9
3405,2024-02-05,4,7,5,3,34700.0,104100.0,68163.63,35936.37
3406,2024-02-05,14,6,1,3,16200.0,48600.0,29360.97,19239.03
3407,2024-02-06,5,5,1,4,26200.0,104800.0,74997.76,29802.24
3408,2024-02-06,4,4,1,2,30000.0,60000.0,41503.73,18496.27
3409,2024-02-06,16,8,1,1,2800.0,2800.0,1790.66,1009.34
3410,2024-02-06,19,1,1,5,3200.0,16000.0,11031.02,4968.98
3411,2024-02-06,19,6,1,1,4400.0,4400.0,2706.53,1693.47
3412,2024-02-06,8,9,1,5,15800.0,79000.0,50576.24,28423.76
3413,2024-02-06,3,1,1,4,21400.0,85600.0,60081.68,25518.32
3414,2024-02-07,3,8,4,2,19000.0,38000.0,23253.01,14746.99
3415,2024-02-07,18,10,1,4,5100.0,20400.0,12529.02,7870.98
3416,2024-02-07,10,1,4,5,13500.0,67500.0,52870.39,14629.61
3417,2024-02-07,12,1,5,4,16700.0,66800.0,54142.63,12657.37
3418,2024-02-07,2,4,4,5,31500.0,157500.0,99608.18,57891.82
3419,2024-02-07,9,2,6,3,10400.0,31200.0,19868.11,11331.89
3420,2024-02-08,17,4,1,2,4700.0,9400.0,7160.64,2239.36
3421,2024-02-08,4,7,1,2,18700.0,37400.0,21699.11,15700.89
3422,2024-02-08,19,2,4,1,4200.0,4200.0,2661.69,1538.31
3423,2024-02-08,11,6,4,3,18900.0,56700.0,46660.4,10039.6
3424,2024-02-08,10,1,5,1,9000.0,9000.0,5495.1,3504.9
3425,2024-02-09,14,7,1,4,12300.0,49200.0,36846.26,12353.74
3426,2024-02-09,19,1,2,3,3500.0,10500.0,8369.83,2130.17
3427,2024-02-09,11,1,3,3,17800.0,53400.0,35027.92,18372.08
3428,2024-02-09,1,6,3,1,30300.0,30300.0,23026.71,7273.29
3429,2024-02-09,3,6,4,1,31100.0,31100.0,19937.9,11162.1
3430,2024-02-09,8,6,6,4,16200.0,64800.0,48675.9,16124.1
3431,2024-02-09,4,2,1,1,17700.0,17700.0,14662.68,3037.32
3432,2024-02-09,12,3,4,4,15100.0,60400.0,48916.89,11483.11
3433,2024-02-09,19,9,4,3,4400.0,13200.0,8536.66,4663.34
3434,2024-02-10,12,1,1,2,14900.0,29800.0,24401.88,5398.12
3435,2024-02-10,9,10,5,4,16500.0,66000.0,50620.55,15379.45
3436,2024-02-10,3,4,1,1,18300.0,18300.0,11453.83,6846.17
3437,2024-02-10,11,2,1,2,13800.0,27600.0,16604.52,10995.48
3438,2024-02-10,16,2,4,3,4400.0,13200.0,8523.35,4676.65
3439,2024-02-10,16,9,1,5,3300.0,16500.0,10906.46,5593.54
3440,2024-02-10,3,1,1,1,34800.0,34800.0,29565.84,5234.16
3441,2024-02-10,17,1,4,3,3200.0,9600.0,5773.17,3826.83
3442,2024-02-10,15,1,4,4,17000.0,68000.0,47668.71,20331.29
3443,2024-02-10,18,7,4,3,4800.0,14400.0,10226.4,4173.6
3444,2024-02-11,11,1,4,4,16400.0,65600.0,48689.06,16910.94
3445,2024-02-11,19,6,1,5,5200.0,26000.0,19923.53,6076.47
3446,2024-02-11,17,3,3,2,4700.0,9400.0,6256.28,3143.72
3447,2024-02-12,18,1,1,4,5200.0,20800.0,12508.93,8291.07
3448,2024-02-12,14,2,2,5,19400.0,97000.0,81102.11,15897.89
3449,2024-02-12,1,4,5,3,25400.0,76200.0,48808.03,27391.97
3450,2024-02-12,15,5,4,1,20400.0,20400.0,14130.48,6269.52
3451,2024-02-12,8,2,5,1,10800.0,10800.0,9038.31,1761.69
3452,2024-02-12,3,4,2,2,21800.0,43600.0,35298.65,8301.35
3453,2024-02-13,10,10,4,2,8800.0,17600.0,11337.98,6262.02
3454,2024-02-13,5,10,4,4,34300.0,137200.0,100353.94,36846.06
3455,2024-02-14,18,1,1,1,4700.0,4700.0,3283.63,1416.37
3456,2024-02-14,9,1,1,1,9800.0,9800.0,6150.78,3649.22
3457,2024-02-14,8,5,1,1,11000.0,11000.0,7599.49,3400.51
3458,2024-02-14,6,1,1,1,13100.0,13100.0,8113.66,4986.34
3459,2024-02-15,14,3,1,4,19800.0,79200.0,51741.16,27458.84
3460,2024-02-15,1,1,1,1,27800.0,27800.0,23245.84,4554.16
3461,2024-02-15,11,7,1,5,17500.0,87500.0,55905.48,31594.52
3462,2024-02-15,14,9,4,2,10700.0,21400.0,13738.48,7661.52
3463,2024-02-15,7,1,2,5,11800.0,59000.0,46848.07,12151.93
3464,2024-02-16,9,7,1,3,12000.0,36000.0,22518.63,13481.37
3465,2024-02-16,20,6,4,5,4900.0,24500.0,16919.65,7580.35
3466,2024-02-17,2,1,4,4,32900.0,131600.0,94982.88,36617.12
3467,2024-02-17,12,10,1,2,10800.0,21600.0,12615.02,8984.98
3468,2024-02-17,1,9,1,2,27100.0,54200.0,41627.7,12572.3
3469,2024-02-17,18,1,1,3,4200.0,12600.0,8137.62,4462.38
3470,2024-02-17,9,9,1,5,10400.0,52000.0,36347.67,15652.33
3471,2024-02-17,13,6,2,4,18300.0,73200.0,45007.37,28192.63
3472,2024-02-17,11,1,1,2,15600.0,31200.0,21911.56,9288.44
3473,2024-02-17,13,9,6,5,19700.0,98500.0,60904.82,37595.18
3474,2024-02-17,17,1,4,1,4200.0,4200.0,3140.31,1059.69
3475,2024-02-17,12,1,1,3,16300.0,48900.0,31470.04,17429.96
3476,2024-02-18,8,9,4,5,11800.0,59000.0,44729.9,14270.1
3477,2024-02-18,16,7,1,4,4500.0,18000.0,13326.32,4673.68
3478,2024-02-18,4,6,1,1,29400.0,29400.0,19126.63,10273.37
3479,2024-02-18,10,9,1,5,11100.0,55500.0,44095.16,11404.84
3480,2024-02-19,17,6,1,3,3100.0,9300.0,6654.15,2645.85
3481,2024-02-19,20,4,4,2,2900.0,5800.0,4097.12,1702.88
3482,2024-02-19,8,4,1,2,14400.0,28800.0,17730.29,11069.71
3483,2024-02-19,5,8,1,5,22600.0,113000.0,83279.41,29720.59
3484,2024-02-19,1,4,4,1,29900.0,29900.0,22308.97,7591.03
3485,2024-02-19,6,10,1,5,16300.0,81500.0,58436.95,23063.05
3486,2024-02-19,7,6,1,2,15500.0,31000.0,19280.79,11719.21
3487,2024-02-19,14,1,1,4,14600.0,58400.0,37610.69,20789.31
3488,2024-02-19,13,6,4,1,18800.0,18800.0,11698.79,7101.21
3489,2024-02-19,10,6,4,3,16400.0,49200.0,37247.87,11952.13
3490,2024-02-19,20,1,1,5,3100.0,15500.0,11066.06,4433.94
3491,2024-02-19,7,9,2,3,15000.0,45000.0,33711.65,11288.35
3492,2024-02-19,1,1,4,3,34200.0,102600.0,71299.62,31300.38
3493,2024-02-20,2,1,1,2,27200.0,54400.0,43010.21,11389.79
3494,2024-02-20,16,1,1,3,4200.0,12600.0,7391.76,5208.24
3495,2024-02-20,4,2,4,1,22000.0,22000.0,12781.1,9218.9
3496,2024-02-20,16,6,4,1,3500.0,3500.0,2615.02,884.98
3497,2024-02-20,20,4,2,3,5400.0,16200.0,12379.12,3820.88
3498,2024-02-20,13,6,5,3,18000.0,54000.0,38666.86,15333.14
3499,2024-02-21,20,6,6,2,3200.0,6400.0,4466.8,1933.2
3500,2024-02-21,13,4,2,5,18800.0,94000.0,64449.78,29550.22
3501,2024-02-21,10,8,1,3,16100.0,48300.0,35727.45,12572.55
3502,2024-02-21,19,4,1,2,5500.0,11000.0,8092.16,2907.84
3503,2024-02-21,6,1,1,2,14600.0,29200.0,22574.23,6625.77
3504,2024-02-21,1,6,5,4,23500.0,94000.0,78876.79,15123.21
3505,2024-02-21,15,8,2,3,18800.0,56400.0,39998.38,16401.62
3506,2024-02-22,16,2,4,5,4600.0,23000.0,14008.57,8991.43
3507,2024-02-22,6,2,1,1,9700.0,9700.0,7645.41,2054.59
3508,2024-02-22,4,9,4,1,28000.0,28000.0,17467.95,10532.05
3509,2024-02-22,15,10,1,2,18700.0,37400.0,31546.43,5853.57
3510,2024-02-23,13,1,4,5,11100.0,55500.0,37018.56,18481.44
3511,2024-02-23,17,4,4,4,3500.0,14000.0,10902.95,3097.05
3512,2024-02-23,19,9,4,5,5300.0,26500.0,18832.97,7667.03
3513,2024-02-23,17,1,4,5,5000.0,25000.0,17118.08,7881.92
3514,2024-02-23,20,1,2,4,3600.0,14400.0,11096.78,3303.22
3515,2024-02-24,18,2,1,5,4400.0,22000.0,16939.42,5060.58
3516,2024-02-24,20,10,1,2,4300.0,8600.0,7019.81,1580.19
3517,2024-02-24,10,2,4,5,13900.0,69500.0,41864.55,27635.45
3518,2024-02-24,1,5,3,2,32700.0,65400.0,42221.45,23178.55
3519,2024-02-24,19,4,2,4,3500.0,14000.0,10624.29,3375.71
3520,2024-02-24,12,1,5,3,15300.0,45900.0,28732.05,17167.95
3521,2024-02-25,20,4,1,1,3100.0,3100.0,2335.38,764.62
3522,2024-02-25,14,4,4,2,17300.0,34600.0,21923.63,12676.37
3523,2024-02-25,20,10,2,4,3800.0,15200.0,10704.2,4495.8
3524,2024-02-25,2,4,1,1,24600.0,24600.0,18831.83,5768.17
3525,2024-02-25,5,2,1,2,32700.0,65400.0,39765.05,25634.95
3526,2024-02-26,18,1,1,1,4000.0,4000.0,3046.91,953.09
3527,2024-02-26,10,10,4,3,12000.0,36000.0,24306.32,11693.68
3528,2024-02-26,3,9,1,1,33400.0,33400.0,24577.83,8822.17
3529,2024-02-26,12,4,3,1,12100.0,12100.0,10061.58,2038.42
3530,2024-02-26,15,4,1,4,10700.0,42800.0,28397.55,14402.45
3531,2024-02-26,10,1,6,3,12700.0,38100.0,24898.65,13201.35
3532,2024-02-26,1,1,4,4,24800.0,99200.0,77482.04,21717.96
3533,2024-02-26,1,4,4,3,27600.0,82800.0,66181.82,16618.18
