fecha,anio,mes,mes_nombre,estacion,ciudad,temperatura,humedad,precipitacion_mm,viento_kmh,llovio
2024-09-21,2024,9,Sep,Primavera,Buenos Aires,11.9,72.5,0.0,6.2,False
2024-09-22,2024,9,Sep,Primavera,Buenos Aires,17.1,66.2,0.0,16.1,False
2024-09-23,2024,9,Sep,Primavera,Buenos Aires,11.3,67.6,0.0,1.4,False
2024-09-24,2024,9,Sep,Primavera,Buenos Aires,15.4,67.7,7.7,21.4,True
2024-09-25,2024,9,Sep,Primavera,Buenos Aires,13.2,73.8,0.3,19.1,True
2024-09-26,2024,9,Sep,Primavera,Buenos Aires,17.8,79.3,0.0,13.5,False
2024-09-27,2024,9,Sep,Primavera,Buenos Aires,17.6,71.4,0.9,13.6,True
2024-09-28,2024,9,Sep,Primavera,Buenos Aires,15.4,75.2,1.0,14.3,True
2024-09-29,2024,9,Sep,Primavera,Buenos Aires,17.2,68.7,0.0,10.5,False
2024-09-30,2024,9,Sep,Primavera,Buenos Aires,15.8,70.4,0.0,16.7,False
2024-10-01,2024,10,Oct,Primavera,Buenos Aires,18.1,46.0,0.0,8.8,False
2024-10-02,2024,10,Oct,Primavera,Buenos Aires,16.9,61.6,0.0,17.9,False
2024-10-03,2024,10,Oct,Primavera,Buenos Aires,14.8,84.3,0.0,17.3,False
2024-10-04,2024,10,Oct,Primavera,Buenos Aires,14.3,68.7,0.0,26.0,False
2024-10-05,2024,10,Oct,Primavera,Buenos Aires,16.9,71.3,21.4,20.6,True
2024-10-06,2024,10,Oct,Primavera,Buenos Aires,19.3,73.9,0.0,7.1,False
2024-10-07,2024,10,Oct,Primavera,Buenos Aires,15.1,71.0,0.0,11.8,False
2024-10-08,2024,10,Oct,Primavera,Buenos Aires,17.7,71.2,0.0,16.5,False
2024-10-09,2024,10,Oct,Primavera,Buenos Aires,18.4,71.3,0.0,21.1,False
2024-10-10,2024,10,Oct,Primavera,Buenos Aires,14.6,73.2,0.0,18.2,False
2024-10-11,2024,10,Oct,Primavera,Buenos Aires,20.3,66.2,6.3,6.3,True
2024-10-12,2024,10,Oct,Primavera,Buenos Aires,14.0,61.2,0.0,23.3,False
2024-10-13,2024,10,Oct,Primavera,Buenos Aires,16.3,57.6,0.6,23.9,True
2024-10-14,2024,10,Oct,Primavera,Buenos Aires,20.1,62.6,0.0,27.5,False
2024-10-15,2024,10,Oct,Primavera,Buenos Aires,18.2,77.0,0.0,5.7,False
2024-10-16,2024,10,Oct,Primavera,Buenos Aires,14.6,76.1,0.0,28.6,False
2024-10-17,2024,10,Oct,Primavera,Buenos Aires,19.8,72.4,0.0,18.6,False
2024-10-18,2024,10,Oct,Primavera,Buenos Aires,19.1,68.6,21.8,13.6,True
2024-10-19,2024,10,Oct,Primavera,Buenos Aires,17.0,65.4,0.0,8.8,False
2024-10-20,2024,10,Oct,Primavera,Buenos Aires,16.6,75.3,0.0,10.3,False
2024-10-21,2024,10,Oct,Primavera,Buenos Aires,21.0,54.9,0.0,10.4,False
2024-10-22,2024,10,Oct,Primavera,Buenos Aires,15.6,66.3,0.0,13.0,False
2024-10-23,2024,10,Oct,Primavera,Buenos Aires,16.5,56.6,0.0,15.0,False
2024-10-24,2024,10,Oct,Primavera,Buenos Aires,17.4,78.4,0.0,13.5,False
2024-10-25,2024,10,Oct,Primavera,Buenos Aires,19.9,63.7,0.0,21.2,False
2024-10-26,2024,10,Oct,Primavera,Buenos Aires,20.6,64.8,7.6,16.4,True
2024-10-27,2024,10,Oct,Primavera,Buenos Aires,22.4,64.5,0.0,6.5,False
2024-10-28,2024,10,Oct,Primavera,Buenos Aires,18.5,61.1,0.0,19.4,False
2024-10-29,2024,10,Oct,Primavera,Buenos Aires,24.2,60.2,0.0,27.3,False
2024-10-30,2024,10,Oct,Primavera,Buenos Aires,17.6,70.9,0.0,9.6,False
2024-10-31,2024,10,Oct,Primavera,Buenos Aires,20.1,65.6,8.2,19.8,True
2024-11-01,2024,11,Nov,Primavera,Buenos Aires,25.5,62.1,0.0,5.8,False
2024-11-02,2024,11,Nov,Primavera,Buenos Aires,21.5,66.4,9.5,5.4,True
2024-11-03,2024,11,Nov,Primavera,Buenos Aires,16.7,74.2,0.0,20.6,False
2024-11-04,2024,11,Nov,Primavera,Buenos Aires,22.3,79.3,0.7,10.5,True
2024-11-05,2024,11,Nov,Primavera,Buenos Aires,19.0,61.0,5.9,6.7,True
2024-11-06,2024,11,Nov,Primavera,Buenos Aires,21.9,53.7,0.0,16.8,False
2024-11-07,2024,11,Nov,Primavera,Buenos Aires,26.2,56.7,0.0,6.6,False
2024-11-08,2024,11,Nov,Primavera,Buenos Aires,25.3,69.3,0.0,14.6,False
2024-11-09,2024,11,Nov,Primavera,Buenos Aires,20.3,58.0,0.0,17.8,False
2024-11-10,2024,11,Nov,Primavera,Buenos Aires,21.7,58.6,0.0,21.9,False
2024-11-11,2024,11,Nov,Primavera,Buenos Aires,19.4,61.5,39.1,5.6,True
2024-11-12,2024,11,Nov,Primavera,Buenos Aires,22.4,71.9,0.0,27.9,False
2024-11-13,2024,11,Nov,Primavera,Buenos Aires,23.2,67.1,14.0,12.1,True
2024-11-14,2024,11,Nov,Primavera,Buenos Aires,21.4,73.2,2.9,9.3,True
2024-11-15,2024,11,Nov,Primavera,Buenos Aires,19.7,50.7,0.0,17.0,False
2024-11-16,2024,11,Nov,Primavera,Buenos Aires,27.5,56.3,0.0,14.0,False
2024-11-17,2024,11,Nov,Primavera,Buenos Aires,24.7,63.2,0.0,13.4,False
2024-11-18,2024,11,Nov,Primavera,Buenos Aires,23.1,70.0,0.0,13.0,False
2024-11-19,2024,11,Nov,Primavera,Buenos Aires,21.5,69.4,0.0,13.4,False
2024-11-20,2024,11,Nov,Primavera,Buenos Aires,23.4,66.4,0.0,13.8,False
2024-11-21,2024,11,Nov,Primavera,Buenos Aires,25.2,76.1,5.6,17.3,True
2024-11-22,2024,11,Nov,Primavera,Buenos Aires,21.2,62.5,0.0,17.0,False
2024-11-23,2024,11,Nov,Primavera,Buenos Aires,23.7,63.1,0.0,10.1,False
2024-11-24,2024,11,Nov,Primavera,Buenos Aires,21.7,63.7,0.0,17.2,False
2024-11-25,2024,11,Nov,Primavera,Buenos Aires,21.0,57.0,12.1,16.5,True
2024-11-26,2024,11,Nov,Primavera,Buenos Aires,22.5,64.2,0.0,14.9,False
2024-11-27,2024,11,Nov,Primavera,Buenos Aires,23.4,59.7,0.0,12.2,False
2024-11-28,2024,11,Nov,Primavera,Buenos Aires,24.2,58.7,0.0,8.6,False
2024-11-29,2024,11,Nov,Primavera,Buenos Aires,26.9,72.1,0.0,5.1,False
2024-11-30,2024,11,Nov,Primavera,Buenos Aires,22.1,62.8,0.0,5.8,False
2024-12-01,2024,12,Dec,Verano,Buenos Aires,24.0,55.0,0.0,3.2,False
2024-12-02,2024,12,Dec,Verano,Buenos Aires,26.6,70.4,4.3,11.7,True
2024-12-03,2024,12,Dec,Verano,Buenos Aires,24.7,71.2,6.1,9.2,True
2024-12-05,2024,12,Dec,Verano,Buenos Aires,24.7,63.9,3.1,8.4,True
2024-12-06,2024,12,Dec,Verano,Buenos Aires,24.7,77.8,0.0,8.8,False
2024-12-07,2024,12,Dec,Verano,Buenos Aires,20.1,66.3,0.0,15.2,False
2024-12-08,2024,12,Dec,Verano,Buenos Aires,23.8,72.3,0.0,4.4,False
2024-12-09,2024,12,Dec,Verano,Buenos Aires,24.4,63.2,0.0,19.5,False
2024-12-10,2024,12,Dec,Verano,Buenos Aires,27.2,66.3,0.0,10.2,False
2024-12-12,2024,12,Dec,Verano,Buenos Aires,30.0,64.9,0.7,11.8,True
2024-12-13,2024,12,Dec,Verano,Buenos Aires,26.1,53.0,0.0,8.2,False
2024-12-14,2024,12,Dec,Verano,Buenos Aires,27.2,73.0,1.5,15.7,True
2024-12-16,2024,12,Dec,Verano,Buenos Aires,27.2,74.1,0.0,12.1,False
2024-12-17,2024,12,Dec,Verano,Buenos Aires,25.4,74.2,0.0,17.3,False
2024-12-18,2024,12,Dec,Verano,Buenos Aires,24.8,63.8,0.0,10.1,False
2024-12-19,2024,12,Dec,Verano,Buenos Aires,28.2,63.9,0.0,11.0,False
2024-12-20,2024,12,Dec,Verano,Buenos Aires,27.8,68.2,0.0,11.8,False
2024-12-21,2024,12,Dec,Verano,Buenos Aires,24.4,55.1,0.0,2.2,False
2024-12-22,2024,12,Dec,Verano,Buenos Aires,27.6,64.6,1.0,15.3,True
2024-12-23,2024,12,Dec,Verano,Buenos Aires,26.0,52.6,0.0,19.5,False
2024-12-24,2024,12,Dec,Verano,Buenos Aires,26.1,65.6,0.0,21.3,False
2024-12-25,2024,12,Dec,Verano,Buenos Aires,26.2,70.4,0.0,18.4,False
2024-12-26,2024,12,Dec,Verano,Buenos Aires,26.9,52.9,0.0,13.4,False
2024-12-27,2024,12,Dec,Verano,Buenos Aires,26.4,61.0,5.6,17.5,True
2024-12-28,2024,12,Dec,Verano,Buenos Aires,27.7,69.0,0.0,15.4,False
2024-12-30,2024,12,Dec,Verano,Buenos Aires,27.4,70.4,0.0,13.2,False
2024-12-31,2024,12,Dec,Verano,Buenos Aires,24.0,61.5,0.0,8.9,False
2024-01-01,2024,1,Jan,Verano,Cordoba,28.3,38.9,0.0,6.8,False
2024-01-02,2024,1,Jan,Verano,Cordoba,28.7,40.1,0.0,10.3,False
2024-01-03,2024,1,Jan,Verano,Cordoba,24.6,41.3,2.9,9.1,True
2024-01-04,2024,1,Jan,Verano,Cordoba,23.2,54.8,0.0,16.0,False
2024-01-05,2024,1,Jan,Verano,Cordoba,24.7,36.0,0.0,21.0,False
2024-01-06,2024,1,Jan,Verano,Cordoba,26.6,51.5,0.0,9.0,False
2024-01-07,2024,1,Jan,Verano,Cordoba,26.7,51.5,0.0,25.2,False
2024-01-08,2024,1,Jan,Verano,Cordoba,32.1,63.1,0.0,19.7,False
2024-01-11,2024,1,Jan,Verano,Cordoba,25.5,48.5,0.0,8.9,False
2024-01-12,2024,1,Jan,Verano,Cordoba,27.7,53.8,0.0,5.8,False
2024-01-13,2024,1,Jan,Verano,Cordoba,25.7,56.5,0.0,11.9,False
2024-01-14,2024,1,Jan,Verano,Cordoba,28.6,59.2,0.0,12.2,False
2024-01-15,2024,1,Jan,Verano,Cordoba,32.1,62.3,3.6,14.8,True
2024-01-16,2024,1,Jan,Verano,Cordoba,24.1,52.6,0.0,13.1,False
2024-01-17,2024,1,Jan,Verano,Cordoba,30.3,48.4,0.0,17.1,False
2024-01-18,2024,1,Jan,Verano,Cordoba,26.8,40.6,0.0,0.0,False
2024-01-20,2024,1,Jan,Verano,Cordoba,29.7,52.9,11.1,7.4,True
2024-01-21,2024,1,Jan,Verano,Cordoba,28.7,51.0,0.5,8.1,True
2024-01-22,2024,1,Jan,Verano,Cordoba,26.0,52.9,0.0,12.7,False
2024-01-23,2024,1,Jan,Verano,Cordoba,29.9,43.6,0.0,10.8,False
2024-01-24,2024,1,Jan,Verano,Cordoba,29.7,50.9,0.0,7.2,False
2024-01-25,2024,1,Jan,Verano,Cordoba,29.5,47.8,8.7,14.4,True
2024-01-26,2024,1,Jan,Verano,Cordoba,27.4,37.6,0.0,10.8,False
2024-01-27,2024,1,Jan,Verano,Cordoba,25.3,54.6,0.0,16.8,False
2024-01-28,2024,1,Jan,Verano,Cordoba,27.6,37.2,1.3,21.0,True
2024-01-29,2024,1,Jan,Verano,Cordoba,26.1,43.7,0.0,20.1,False
2024-01-30,2024,1,Jan,Verano,Cordoba,33.5,47.8,0.0,14.9,False
2024-01-31,2024,1,Jan,Verano,Cordoba,25.8,50.9,0.0,6.4,False
2024-02-01,2024,2,Feb,Verano,Cordoba,27.4,46.6,0.0,26.1,False
2024-02-02,2024,2,Feb,Verano,Cordoba,28.8,66.7,5.7,12.9,True
2024-02-03,2024,2,Feb,Verano,Cordoba,30.4,45.1,3.2,9.2,True
2024-02-04,2024,2,Feb,Verano,Cordoba,27.6,63.3,0.0,12.2,False
2024-02-05,2024,2,Feb,Verano,Cordoba,23.9,57.4,0.0,13.5,False
2024-02-06,2024,2,Feb,Verano,Cordoba,25.1,50.3,0.0,11.4,False
2024-02-07,2024,2,Feb,Verano,Cordoba,29.7,51.3,0.0,11.4,False
2024-02-08,2024,2,Feb,Verano,Cordoba,27.9,61.4,0.0,11.3,False
2024-02-09,2024,2,Feb,Verano,Cordoba,29.8,51.0,9.5,19.1,True
2024-02-10,2024,2,Feb,Verano,Cordoba,25.5,58.7,0.0,15.0,False
2024-02-11,2024,2,Feb,Verano,Cordoba,27.9,46.2,0.0,10.9,False
2024-02-12,2024,2,Feb,Verano,Cordoba,24.6,54.0,0.0,9.6,False
2024-02-13,2024,2,Feb,Verano,Cordoba,27.1,52.1,0.0,15.4,False
2024-02-14,2024,2,Feb,Verano,Cordoba,26.4,54.3,0.0,20.9,False
2024-02-15,2024,2,Feb,Verano,Cordoba,29.6,41.2,6.6,12.5,True
2024-02-16,2024,2,Feb,Verano,Cordoba,30.3,52.5,0.0,15.2,False
2024-02-17,2024,2,Feb,Verano,Cordoba,25.5,53.5,0.0,12.2,False
2024-02-18,2024,2,Feb,Verano,Cordoba,30.1,53.6,0.0,21.9,False
2024-02-19,2024,2,Feb,Verano,Cordoba,25.8,33.9,0.0,10.4,False
2024-02-20,2024,2,Feb,Verano,Cordoba,24.9,58.9,10.0,10.6,True
2024-02-21,2024,2,Feb,Verano,Cordoba,24.9,45.7,0.0,1.8,False
2024-02-22,2024,2,Feb,Verano,Cordoba,28.4,63.2,0.0,13.4,False
2024-02-23,2024,2,Feb,Verano,Cordoba,28.3,51.4,9.0,14.8,True
2024-02-24,2024,2,Feb,Verano,Cordoba,28.1,42.2,1.5,11.6,True
2024-02-25,2024,2,Feb,Verano,Cordoba,26.5,47.1,0.0,18.7,False
2024-02-26,2024,2,Feb,Verano,Cordoba,25.5,66.8,0.0,20.2,False
2024-02-27,2024,2,Feb,Verano,Cordoba,22.2,57.1,0.0,18.0,False
2024-02-28,2024,2,Feb,Verano,Cordoba,25.9,49.4,0.0,8.2,False
2024-02-29,2024,2,Feb,Verano,Cordoba,25.2,37.8,0.0,0.3,False
2024-03-01,2024,3,Mar,Otonio,Cordoba,19.9,58.3,0.0,12.9,False
2024-03-02,2024,3,Mar,Otonio,Cordoba,22.5,49.8,0.0,16.5,False
2024-03-03,2024,3,Mar,Otonio,Cordoba,25.6,49.5,0.0,14.1,False
2024-03-04,2024,3,Mar,Otonio,Cordoba,23.9,57.0,9.7,11.7,True
2024-03-05,2024,3,Mar,Otonio,Cordoba,22.2,52.5,0.0,13.9,False
2024-03-06,2024,3,Mar,Otonio,Cordoba,23.4,58.2,0.0,4.3,False
2024-03-07,2024,3,Mar,Otonio,Cordoba,26.2,45.0,18.7,16.6,True
2024-03-08,2024,3,Mar,Otonio,Cordoba,25.7,59.2,0.7,15.3,True
2024-03-09,2024,3,Mar,Otonio,Cordoba,25.2,46.8,7.0,9.6,True
2024-03-10,2024,3,Mar,Otonio,Cordoba,23.5,54.9,0.8,21.0,True
2024-03-11,2024,3,Mar,Otonio,Cordoba,23.9,57.3,0.0,15.1,False
2024-03-12,2024,3,Mar,Otonio,Cordoba,25.3,30.6,0.0,18.1,False
2024-03-13,2024,3,Mar,Otonio,Cordoba,26.2,49.5,0.0,13.2,False
2024-03-14,2024,3,Mar,Otonio,Cordoba,24.9,65.3,0.0,21.9,False
2024-03-15,2024,3,Mar,Otonio,Cordoba,20.4,58.7,0.0,12.5,False
2024-03-16,2024,3,Mar,Otonio,Cordoba,20.6,69.9,0.0,12.9,False
2024-03-17,2024,3,Mar,Otonio,Cordoba,25.6,57.5,0.0,10.3,False
2024-03-18,2024,3,Mar,Otonio,Cordoba,22.6,46.7,0.0,6.1,False
2024-03-19,2024,3,Mar,Otonio,Cordoba,21.5,36.2,0.0,8.6,False
2024-03-20,2024,3,Mar,Otonio,Cordoba,20.3,51.2,0.0,14.0,False
2024-03-21,2024,3,Mar,Otonio,Cordoba,24.0,48.3,0.0,2.7,False
2024-03-22,2024,3,Mar,Otonio,Cordoba,22.3,51.7,7.7,18.0,True
2024-03-23,2024,3,Mar,Otonio,Cordoba,20.6,46.7,0.0,13.9,False
2024-03-24,2024,3,Mar,Otonio,Cordoba,23.5,49.9,0.0,10.1,False
2024-03-25,2024,3,Mar,Otonio,Cordoba,17.0,40.5,0.0,18.6,False
2024-03-26,2024,3,Mar,Otonio,Cordoba,24.1,60.7,0.0,10.7,False
2024-03-27,2024,3,Mar,Otonio,Cordoba,19.5,54.5,0.0,14.9,False
2024-03-28,2024,3,Mar,Otonio,Cordoba,19.0,47.8,0.0,16.1,False
2024-03-29,2024,3,Mar,Otonio,Cordoba,15.5,47.8,4.3,13.2,True
2024-03-30,2024,3,Mar,Otonio,Cordoba,20.2,51.8,0.0,10.1,False
2024-03-31,2024,3,Mar,Otonio,Cordoba,22.6,63.0,0.0,13.4,False
2024-04-01,2024,4,Apr,Otonio,Cordoba,19.7,61.0,0.0,15.4,False
2024-04-02,2024,4,Apr,Otonio,Cordoba,20.3,59.0,18.6,14.4,True
2024-04-03,2024,4,Apr,Otonio,Cordoba,17.7,40.4,0.0,10.1,False
2024-04-04,2024,4,Apr,Otonio,Cordoba,17.9,54.8,6.5,21.6,True
2024-04-05,2024,4,Apr,Otonio,Cordoba,17.0,61.9,0.0,16.6,False
2024-04-07,2024,4,Apr,Otonio,Cordoba,17.1,65.4,0.0,12.5,False
2024-04-09,2024,4,Apr,Otonio,Cordoba,14.5,62.7,0.0,20.8,False
2024-04-10,2024,4,Apr,Otonio,Cordoba,17.4,44.8,17.7,8.2,True
2024-04-11,2024,4,Apr,Otonio,Cordoba,16.9,55.0,0.0,13.0,False
2024-04-12,2024,4,Apr,Otonio,Cordoba,16.4,53.0,0.0,20.7,False
2024-04-14,2024,4,Apr,Otonio,Cordoba,21.4,51.2,5.3,14.0,True
2024-04-15,2024,4,Apr,Otonio,Cordoba,16.0,54.2,0.3,16.5,True
2024-04-17,2024,4,Apr,Otonio,Cordoba,15.9,54.4,0.0,15.4,False
2024-04-19,2024,4,Apr,Otonio,Cordoba,13.0,59.6,6.5,1.8,True
2024-04-20,2024,4,Apr,Otonio,Cordoba,19.6,57.4,0.0,3.2,False
2024-04-21,2024,4,Apr,Otonio,Cordoba,14.7,49.2,3.4,10.3,True
2024-04-22,2024,4,Apr,Otonio,Cordoba,11.4,61.6,0.0,13.0,False
2024-04-23,2024,4,Apr,Otonio,Cordoba,13.1,54.0,0.0,28.0,False
2024-04-25,2024,4,Apr,Otonio,Cordoba,12.4,55.6,0.0,10.6,False
2024-04-26,2024,4,Apr,Otonio,Cordoba,13.9,59.7,0.0,11.8,False
2024-04-27,2024,4,Apr,Otonio,Cordoba,15.4,50.7,0.0,19.2,False
2024-04-29,2024,4,Apr,Otonio,Cordoba,16.7,44.6,11.5,8.9,True
2024-04-30,2024,4,Apr,Otonio,Cordoba,16.1,36.9,0.0,20.3,False
2024-05-01,2024,5,May,Otonio,Cordoba,15.4,55.9,0.0,15.7,False
2024-05-02,2024,5,May,Otonio,Cordoba,14.8,68.4,0.0,12.8,False
2024-05-03,2024,5,May,Otonio,Cordoba,13.4,54.9,0.0,20.8,False
2024-05-04,2024,5,May,Otonio,Cordoba,13.2,64.6,0.0,17.9,False
2024-05-05,2024,5,May,Otonio,Cordoba,13.8,65.1,0.0,11.7,False
2024-05-06,2024,5,May,Otonio,Cordoba,15.2,65.6,2.8,20.9,True
2024-05-07,2024,5,May,Otonio,Cordoba,11.8,49.7,0.0,9.9,False
2024-05-08,2024,5,May,Otonio,Cordoba,14.9,61.0,0.0,17.1,False
2024-05-09,2024,5,May,Otonio,Cordoba,14.2,60.4,0.0,10.4,False
2024-05-10,2024,5,May,Otonio,Cordoba,15.1,62.7,0.0,9.4,False
2024-05-11,2024,5,May,Otonio,Cordoba,12.7,50.6,0.0,13.9,False
2024-05-12,2024,5,May,Otonio,Cordoba,10.6,56.1,0.0,14.6,False
2024-05-13,2024,5,May,Otonio,Cordoba,11.6,57.5,0.0,17.7,False
2024-05-14,2024,5,May,Otonio,Cordoba,11.8,50.8,0.0,12.9,False
2024-05-15,2024,5,May,Otonio,Cordoba,11.8,56.2,0.0,9.7,False
2024-05-16,2024,5,May,Otonio,Cordoba,9.8,50.0,0.0,13.1,False
2024-05-17,2024,5,May,Otonio,Cordoba,12.8,55.4,0.0,17.8,False
2024-05-18,2024,5,May,Otonio,Cordoba,12.5,47.8,0.0,4.1,False
2024-05-19,2024,5,May,Otonio,Cordoba,13.6,50.9,0.0,16.0,False
2024-05-20,2024,5,May,Otonio,Cordoba,4.2,59.3,0.0,10.1,False
2024-05-21,2024,5,May,Otonio,Cordoba,11.1,60.6,0.0,18.7,False
2024-05-22,2024,5,May,Otonio,Cordoba,11.5,62.0,0.0,7.1,False
2024-05-23,2024,5,May,Otonio,Cordoba,10.5,52.1,0.0,19.3,False
2024-05-24,2024,5,May,Otonio,Cordoba,8.7,54.8,0.0,10.2,False
2024-05-25,2024,5,May,Otonio,Cordoba,10.1,65.8,14.6,7.8,True
2024-05-26,2024,5,May,Otonio,Cordoba,8.0,67.2,3.6,18.4,True
2024-05-27,2024,5,May,Otonio,Cordoba,8.7,66.5,0.0,10.0,False
2024-05-28,2024,5,May,Otonio,Cordoba,11.2,57.3,0.0,13.6,False
2024-05-29,2024,5,May,Otonio,Cordoba,13.8,71.0,0.0,6.0,False
2024-05-30,2024,5,May,Otonio,Cordoba,11.5,68.4,0.0,7.7,False
2024-05-31,2024,5,May,Otonio,Cordoba,11.5,60.2,0.0,12.3,False
2024-06-01,2024,6,Jun,Invierno,Cordoba,8.8,55.0,0.0,0.0,False
2024-06-02,2024,6,Jun,Invierno,Cordoba,9.0,47.1,0.0,12.7,False
2024-06-03,2024,6,Jun,Invierno,Cordoba,7.7,57.5,0.0,21.4,False
2024-06-04,2024,6,Jun,Invierno,Cordoba,8.0,55.6,0.0,16.9,False
2024-06-05,2024,6,Jun,Invierno,Cordoba,10.9,58.2,9.1,4.7,True
2024-06-06,2024,6,Jun,Invierno,Cordoba,10.2,61.9,0.0,8.6,False
2024-06-07,2024,6,Jun,Invierno,Cordoba,10.7,48.0,0.0,8.6,False
2024-06-08,2024,6,Jun,Invierno,Cordoba,9.6,56.4,0.0,17.6,False
2024-06-09,2024,6,Jun,Invierno,Cordoba,4.3,60.0,0.0,12.6,False
2024-06-10,2024,6,Jun,Invierno,Cordoba,5.8,38.6,0.0,12.9,False
2024-06-11,2024,6,Jun,Invierno,Cordoba,7.7,59.3,0.0,14.1,False
2024-06-12,2024,6,Jun,Invierno,Cordoba,9.0,49.7,0.0,20.7,False
2024-06-13,2024,6,Jun,Invierno,Cordoba,7.9,71.6,0.0,18.0,False
2024-06-14,2024,6,Jun,Invierno,Cordoba,8.9,56.5,2.8,10.6,True
2024-06-15,2024,6,Jun,Invierno,Cordoba,7.7,71.7,0.0,19.9,False
2024-06-16,2024,6,Jun,Invierno,Cordoba,4.4,64.7,0.0,18.1,False
2024-06-17,2024,6,Jun,Invierno,Cordoba,3.8,52.8,2.1,13.4,True
2024-06-18,2024,6,Jun,Invierno,Cordoba,5.5,58.0,25.3,24.0,True
2024-06-19,2024,6,Jun,Invierno,Cordoba,7.2,61.3,0.0,12.8,False
2024-06-20,2024,6,Jun,Invierno,Cordoba,5.6,54.2,7.8,10.4,True
2024-06-21,2024,6,Jun,Invierno,Cordoba,7.8,70.9,13.3,6.2,True
2024-06-22,2024,6,Jun,Invierno,Cordoba,10.4,50.2,0.0,19.1,False
2024-06-23,2024,6,Jun,Invierno,Cordoba,6.3,63.4,0.0,16.0,False
2024-06-24,2024,6,Jun,Invierno,Cordoba,8.1,50.9,0.0,13.1,False
2024-06-25,2024,6,Jun,Invierno,Cordoba,7.6,61.2,0.0,10.8,False
2024-06-26,2024,6,Jun,Invierno,Cordoba,7.1,66.5,0.0,8.2,False
2024-06-27,2024,6,Jun,Invierno,Cordoba,1.7,72.0,1.4,5.5,True
2024-06-28,2024,6,Jun,Invierno,Cordoba,5.9,56.3,0.0,17.5,False
2024-06-29,2024,6,Jun,Invierno,Cordoba,6.5,62.5,0.0,26.1,False
2024-06-30,2024,6,Jun,Invierno,Cordoba,3.4,61.3,0.0,10.0,False
2024-07-01,2024,7,Jul,Invierno,Cordoba,7.5,55.2,0.0,13.4,False
2024-07-02,2024,7,Jul,Invierno,Cordoba,5.8,54.7,0.0,16.9,False
2024-07-03,2024,7,Jul,Invierno,Cordoba,4.1,66.5,0.0,8.3,False
2024-07-04,2024,7,Jul,Invierno,Cordoba,7.3,71.8,0.0,7.4,False
2024-07-05,2024,7,Jul,Invierno,Cordoba,7.5,58.3,0.0,6.5,False
2024-07-06,2024,7,Jul,Invierno,Cordoba,7.5,67.0,0.0,11.3,False
2024-07-07,2024,7,Jul,Invierno,Cordoba,5.8,53.0,5.2,9.2,True
2024-07-08,2024,7,Jul,Invierno,Cordoba,6.8,53.9,0.0,4.6,False
2024-07-09,2024,7,Jul,Invierno,Cordoba,4.6,70.5,0.0,15.5,False
2024-07-10,2024,7,Jul,Invierno,Cordoba,6.4,68.4,0.0,17.5,False
2024-07-11,2024,7,Jul,Invierno,Cordoba,4.5,66.3,0.0,22.3,False
2024-07-12,2024,7,Jul,Invierno,Cordoba,3.3,54.3,0.0,10.4,False
2024-07-13,2024,7,Jul,Invierno,Cordoba,6.0,52.4,0.0,15.3,False
2024-07-14,2024,7,Jul,Invierno,Cordoba,5.6,47.7,0.0,25.9,False
2024-07-15,2024,7,Jul,Invierno,Cordoba,9.6,60.8,0.0,18.7,False
2024-07-16,2024,7,Jul,Invierno,Cordoba,5.4,71.3,0.0,11.6,False
2024-07-17,2024,7,Jul,Invierno,Cordoba,4.6,59.9,0.0,10.7,False
2024-07-18,2024,7,Jul,Invierno,Cordoba,3.8,57.1,0.6,16.7,True
2024-07-19,2024,7,Jul,Invierno,Cordoba,6.0,65.7,0.0,16.6,False
2024-07-20,2024,7,Jul,Invierno,Cordoba,6.9,69.9,0.0,7.6,False
2024-07-21,2024,7,Jul,Invierno,Cordoba,4.0,63.4,0.0,3.3,False
2024-07-22,2024,7,Jul,Invierno,Cordoba,6.8,55.9,11.6,13.5,True
2024-07-23,2024,7,Jul,Invierno,Cordoba,4.6,60.2,0.0,9.6,False
2024-07-24,2024,7,Jul,Invierno,Cordoba,3.9,51.7,10.5,9.5,True
2024-07-25,2024,7,Jul,Invierno,Cordoba,8.8,66.5,0.0,3.6,False
2024-07-26,2024,7,Jul,Invierno,Cordoba,4.7,69.5,0.0,8.1,False
2024-07-27,2024,7,Jul,Invierno,Cordoba,5.2,50.8,0.0,14.0,False
2024-07-28,2024,7,Jul,Invierno,Cordoba,9.4,73.8,6.3,19.9,True
2024-07-29,2024,7,Jul,Invierno,Cordoba,8.0,64.0,0.0,17.4,False
2024-07-30,2024,7,Jul,Invierno,Cordoba,6.6,47.1,0.0,18.8,False
2024-07-31,2024,7,Jul,Invierno,Cordoba,5.5,61.8,0.0,0.1,False
2024-08-01,2024,8,Aug,Invierno,Cordoba,6.8,68.5,0.0,20.0,False
2024-08-02,2024,8,Aug,Invierno,Cordoba,7.0,63.8,0.0,11.5,False
2024-08-03,2024,8,Aug,Invierno,Cordoba,8.0,55.5,0.0,17.2,False
2024-08-04,2024,8,Aug,Invierno,Cordoba,7.6,66.0,0.0,17.8,False
2024-08-06,2024,8,Aug,Invierno,Cordoba,5.2,71.2,14.6,13.6,True
2024-08-07,2024,8,Aug,Invierno,Cordoba,7.8,65.8,0.0,8.0,False
2024-08-08,2024,8,Aug,Invierno,Cordoba,8.0,60.0,5.6,18.2,True
